QuestionId,QuestionTitle,QuestionBody,Tags,AnswerId,AnswerBody
"30590083","git: how to rename a branch (both local and remote)?","<p>I have a local branch <code>master</code> that points to a remote branch <code>origin/regacy</code> (oops, typo!).</p>
<p>How do I rename the remote branch to <code>origin/legacy</code> or <code>origin/master</code>?</p>
<p>I tried:</p>
<pre><code>git remote rename regacy legacy
</code></pre>
<p>But this gave an error:</p>
<blockquote>
<p>error : Could not rename config section 'remote.regacy' to 'remote.legacy'</p>
</blockquote>
","<git><repository><rename><git-branch>","30590238","<p><a href=""https://i.sstatic.net/YeBYR.jpg"" rel=""noreferrer""><img src=""https://i.sstatic.net/YeBYR.jpg"" alt=""schematic, cute git remote graph"" /></a></p>
<hr />
<p>There are a few ways to accomplish that:</p>
<ol>
<li>Change your local branch and then push your changes</li>
<li>Push the branch to remote with the new name while keeping the original name locally</li>
</ol>
<h3>Renaming local and remote</h3>
<pre class=""lang-bash prettyprint-override""><code># Names of things - allows you to copy/paste commands
old_name=feature/old
new_name=feature/new
remote=origin

# Rename the local branch to the new name
git branch -m $old_name $new_name

# Delete the old branch on remote
git push $remote --delete $old_name

# Or shorter way to delete remote branch [:]
git push $remote :$old_name

# Prevent git from using the old name when pushing in the next step.
# Otherwise, git will use the old upstream name instead of $new_name.
git branch --unset-upstream $new_name

# Push the new branch to remote
git push $remote $new_name

# Reset the upstream branch for the new_name local branch
git push $remote -u $new_name
</code></pre>
<p><a href=""https://i.sstatic.net/YOHON.png"" rel=""noreferrer""><img src=""https://i.sstatic.net/YOHON.png"" alt=""console screenshot"" /></a></p>
<hr />
<h3>Renaming Only remote branch</h3>
<p>Credit: <a href=""https://stackoverflow.com/questions/30590083/how-do-i-rename-both-a-git-local-and-remote-branch-name/30590238#42173564"">ptim</a></p>
<pre class=""lang-bash prettyprint-override""><code># In this option, we will push the branch to the remote with the new name
# While keeping the local name as is
git push $remote $remote/$old_name:refs/heads/$new_name :$old_name
</code></pre>
<hr />
<h3>Important note:</h3>
<p>When you use the <code>git branch -m</code> (move), Git is also <strong>updating</strong> your tracking branch with the new name.</p>
<blockquote>
<p><code>git remote rename legacy legacy</code></p>
</blockquote>
<p><code>git remote rename</code> is trying to update your remote section in your configuration file. It will rename the remote with the given name to the new name, but in your case, it did not find any, so the renaming failed.</p>
<p><strong>But</strong> it will not do what you think; it will rename your <strong>local</strong> configuration remote name and <strong>not</strong> the remote branch. </p>
<hr />
<p><strong>Note</strong>
Git servers might allow you to rename Git branches using the web interface or external programs (like Sourcetree, etc.), but you have to keep in mind that in Git all the work is done locally, so it's recommended to use the above commands to the work.</p>
"
"6217156","Break a previous commit into multiple commits","<p>Without creating a branch and doing a bunch of funky work on a new branch, is it possible to break a single commit into a few different commits after it's been committed to the local repository?</p>
","<git>","6217314","<p><a href=""http://git-scm.com/book/en/v2/Git-Tools-Rewriting-History#_changing_multiple"" rel=""noreferrer""><code>git rebase -i</code></a> will do it.</p>
<p>First, start with a clean working directory: <code>git status</code> should show no pending modifications, deletions, or additions.</p>
<p>Now, you have to decide which commit(s) you want to split.</p>
<h3>A) Splitting the most recent commit</h3>
<p>To split apart your most recent commit, first:</p>
<pre><code>$ git reset HEAD~
</code></pre>
<p>Now commit the pieces individually in the usual way, producing as many commits as you need.</p>
<h3>B) Splitting a commit farther back</h3>
<p>This requires <em>rebasing</em>, that is, rewriting history. To specify the correct commit, you have several choices:</p>
<ul>
<li><p>If it is three commits back, then</p>
<pre><code>  $ git rebase -i HEAD~3
</code></pre>
<p>where <code>3</code> is how many commits back it is.</p>
</li>
<li><p>If it is farther back in the tree than you want to count, then</p>
<pre><code>  $ git rebase -i 123abcd~
</code></pre>
<p>where <code>123abcd</code> is the SHA1 of the commit you want to split up.</p>
</li>
<li><p>If you want to rebase the entire current branch simply do:</p>
<pre><code>  $ git rebase -i
</code></pre>
</li>
<li><p>If you are on a different branch (e.g., a feature branch) that you want to merge into <code>master</code>:</p>
<pre><code>  $ git rebase -i master
</code></pre>
</li>
</ul>
<p>When you get the rebase edit screen, find the commit you want to break apart.  At the beginning of that line, replace <code>pick</code> with <code>edit</code> (<code>e</code> for short).  Save the buffer and exit.  Rebase will now stop just after the commit you want to edit.  Then:</p>
<pre><code>$ git reset HEAD~
</code></pre>
<p>Commit the pieces individually in the usual way, producing as many commits as you need.</p>
<p>Finally</p>
<pre><code>$ git rebase --continue
</code></pre>
<h1>If you want to preserve authorship</h1>
<p>If you want to preserve the authorship of commits, and possibly the date as well, see <a href=""https://stackoverflow.com/questions/78356035/copy-author-and-date-from-other-commit-but-not-the-message"">copy author and date from other commit, but _not_ the message</a></p>
"
"4565700","How to specify the private SSH-key to use when executing shell command on Git?","<p>A rather unusual situation perhaps, but I want to specify a private SSH-key to use when executing a shell (<code>git</code>) command from the local computer.</p>
<p>Basically like this:</p>
<pre><code>git clone git@github.com:TheUser/TheProject.git -key &quot;/home/christoffer/ssh_keys/theuser&quot;
</code></pre>
<p>Or even better (in Ruby):</p>
<pre><code>with_key(&quot;/home/christoffer/ssh_keys/theuser&quot;) do
  sh(&quot;git clone git@github.com:TheUser/TheProject.git&quot;)
end
</code></pre>
<p>I have seen examples of connecting to a remote server with <code>Net::SSH</code> that uses a specified private key, but this is a local command. Is it possible?</p>
","<git><bash><shell><ssh>","4565746","<p>Something like this should work (suggested by orip):</p>

<pre><code>ssh-agent bash -c 'ssh-add /somewhere/yourkey; git clone git@github.com:user/project.git'
</code></pre>

<p>if you prefer subshells, you could try the following (though it is more fragile):</p>

<pre><code>ssh-agent $(ssh-add /somewhere/yourkey; git clone git@github.com:user/project.git)
</code></pre>

<p>Git will invoke SSH which will find its agent by environment variable; this will, in turn, have the key loaded.</p>

<p>Alternatively, setting <code>HOME</code> may also do the trick, provided you are willing to setup a directory that contains only a <code>.ssh</code> directory as <code>HOME</code>; this may either contain an identity.pub, or a <a href=""http://linux.die.net/man/5/ssh_config"" rel=""noreferrer"">config file</a> setting IdentityFile.</p>
"
"7131670","Make a Bash alias that takes a parameter?","<p>I used to use CShell (<a href=""/questions/tagged/csh"" class=""post-tag"" title=""show questions tagged &#39;csh&#39;"" rel=""tag"">csh</a>), which lets you make an alias that takes a parameter. The notation was something like</p>

<pre><code>alias junk=""mv \\!* ~/.Trash""
</code></pre>

<p>In Bash, this does not seem to work. Given that Bash has a multitude of useful features, I would assume that this one has been implemented but I am wondering how.</p>
","<bash><alias>","7131683","<p>Bash alias does not directly accept parameters. You will have to create a function.</p>

<p><code>alias</code> does not accept parameters but a function can be called just like an alias. For example:</p>

<pre><code>myfunction() {
    #do things with parameters like $1 such as
    mv ""$1"" ""$1.bak""
    cp ""$2"" ""$1""
}


myfunction old.conf new.conf #calls `myfunction`
</code></pre>

<p>By the way, Bash functions defined in your <code>.bashrc</code> and other files are available as commands within your shell. So for instance you can call the earlier function like this </p>

<pre><code>$ myfunction original.conf my.conf
</code></pre>
"
"7147270","Hard reset of a single file","<p>How do I discard the changes to a single file and overwrite it with a fresh HEAD copy? I want to do <code>git reset --hard</code> to only a single file.</p>
","<git>","7147320","<p>To reset both the working copy of <code>my-file.txt</code> and its state in the Git index to that of HEAD:</p>
<pre><code>git checkout HEAD -- my-file.txt
</code></pre>
<p><code>--</code> means <em>&quot;treat every argument after this point as a filename&quot;</em>. More details in <a href=""https://stackoverflow.com/questions/6561142/different-between-git-checkout-filename-and-git-checkout-filename/6561160#6561160"">this answer</a>. Thanks to <a href=""https://stackoverflow.com/users/6309/vonc"">VonC</a> for pointing this out.</p>
"
"2264428","How to convert a string to lower case in Bash","<p>Is there a way in <a href=""/questions/tagged/bash"" class=""post-tag"" title=""show questions tagged &#39;bash&#39;"" rel=""tag"">bash</a> to convert a string into a lower case string?</p>

<p>For example, if I have:</p>

<pre><code>a=""Hi all""
</code></pre>

<p>I want to convert it to:</p>

<pre><code>""hi all""
</code></pre>
","<string><bash><shell><lowercase>","2264537","<p>There are various ways:</p>
<h3><a href=""https://wikipedia.org/wiki/POSIX"" rel=""noreferrer"">POSIX standard</a></h3>
<h4><a href=""https://wikipedia.org/wiki/Tr_%28Unix%29"" rel=""noreferrer"">tr</a></h4>
<pre><code>$ echo &quot;$a&quot; | tr '[:upper:]' '[:lower:]'
hi all
</code></pre>
<h4><a href=""https://wikipedia.org/wiki/AWK"" rel=""noreferrer"">AWK</a></h4>
<pre><code>$ echo &quot;$a&quot; | awk '{print tolower($0)}'
hi all
</code></pre>
<h2>Non-POSIX</h2>
<p>You may run into portability issues with the following examples:</p>
<h4><a href=""https://wikipedia.org/wiki/Bash_%28Unix_shell%29"" rel=""noreferrer"">Bash 4.0</a></h4>
<pre><code>$ echo &quot;${a,,}&quot;
hi all
</code></pre>
<h4><a href=""https://wikipedia.org/wiki/Sed"" rel=""noreferrer"">sed</a></h4>
<pre><code>$ echo &quot;$a&quot; | sed -e 's/\(.*\)/\L\1/'
hi all
# this also works:
$ sed -e 's/\(.*\)/\L\1/' &lt;&lt;&lt; &quot;$a&quot;
hi all
</code></pre>
<h4><a href=""https://wikipedia.org/wiki/Perl"" rel=""noreferrer"">Perl</a></h4>
<pre><code>$ echo &quot;$a&quot; | perl -ne 'print lc'
hi all
</code></pre>
<h4><a href=""https://wikipedia.org/wiki/Bash_%28Unix_shell%29"" rel=""noreferrer"">Bash</a></h4>
<pre><code>lc(){
    case &quot;$1&quot; in
        [A-Z])
        n=$(printf &quot;%d&quot; &quot;'$1&quot;)
        n=$((n+32))
        printf \\$(printf &quot;%o&quot; &quot;$n&quot;)
        ;;
        *)
        printf &quot;%s&quot; &quot;$1&quot;
        ;;
    esac
}
word=&quot;I Love Bash&quot;
for((i=0;i&lt;${#word};i++))
do
    ch=&quot;${word:$i:1}&quot;
    lc &quot;$ch&quot;
done
</code></pre>
<p>Note: YMMV on this one. Doesn't work for me (GNU bash version 4.2.46 and 4.0.33 (and same behaviour 2.05b.0 but <code>nocasematch</code>  is not implemented)) even with using <code>shopt -u nocasematch;</code>. Unsetting that <code>nocasematch</code> causes <code>[[ &quot;fooBaR&quot; == &quot;FOObar&quot; ]]</code> to match OK BUT inside case weirdly <code>[b-z]</code> are incorrectly matched by <code>[A-Z]</code>. Bash is confused by the double-negative (&quot;unsetting nocasematch&quot;)! :-)</p>
"
"7099833","How do I revert a merge commit that has already been pushed to remote?","<p><code>git revert &lt;commit_hash&gt;</code> alone won't work. Apparently, <code>-m</code> must be specified.</p>
","<git>","7100005","<p>In <code>git revert -m</code>, the <code>-m</code> option specifies the <strong>parent number</strong>. This is needed because a merge commit has more than one parent, and Git does not know automatically which parent was the mainline, and which parent was the branch you want to un-merge.</p>
<p>When you view a merge commit in the output of <code>git log</code>, you will see its parents listed on the line that begins with <code>Merge:</code> (the second line in this case):</p>
<pre><code>commit 8f937c683929b08379097828c8a04350b9b8e183
Merge: 8989ee0 7c6b236
Author: Ben James &lt;ben@example.com&gt;
Date:   Wed Aug 17 22:49:41 2011 +0100

Merge branch 'gh-pages'

Conflicts:
    README
</code></pre>
<p>In this situation, <code>git revert 8f937c6 -m 1</code> will get you the tree as it was in <code>8989ee0</code>, and <code>git revert -m 2</code> will reinstate the tree as it was in <code>7c6b236</code>.</p>
<p>To better understand what you're about to revert do <code>git diff &lt;parent_commit&gt; &lt;commit_to_revert&gt;</code>, in this case:</p>
<pre><code>git diff 8989ee0 8f937c6
</code></pre>
<p>and</p>
<pre><code>git diff 7c6b236 8f937c6
</code></pre>
<p>However, it's <strong>very important</strong> you realize that in doing so</p>
<blockquote>
<p>&quot;...declares that you will never want the tree changes brought in by the merge. As a result, later merges will only bring in tree changes introduced by commits that are not ancestors of the previously reverted merge. This may or may not be what you want. See the <a href=""https://mirrors.edge.kernel.org/pub/software/scm/git/docs/howto/revert-a-faulty-merge.html"" rel=""noreferrer"">revert-a-faulty-merge How-To</a> for more details.&quot; (<a href=""http://www.kernel.org/pub/software/scm/git/docs/git-revert.html"" rel=""noreferrer"">git-merge man page</a>).</p>
</blockquote>
"
"5834014","LF will be replaced by CRLF in git - What is that and is it important?","<pre><code>git init
git add .
</code></pre>
<p>Gives the following warnings for many files:</p>
<blockquote>
<p>The file will have its original line endings in your working directory.
warning: LF will be replaced by CRLF in &lt;filename&gt;.</p>
</blockquote>
<p>What's the difference between LF and CRLF? What should I do about the warnings?</p>
","<git><newline><linefeed>","5834094","<p>In Unix systems the end of a line is represented with a line feed (LF). In windows a line is represented with a carriage return (CR) and a line feed (LF) thus (CRLF). when you get code from git that was uploaded from a unix system they will only have an LF.</p>

<p>If you are a single developer working on a windows machine, and you don't care that git automatically replaces LFs to CRLFs, you can turn this warning off by typing the following in the git command line</p>

<pre><code>git config core.autocrlf true
</code></pre>

<p>If you want to make an intelligent decision how git should handle this, <a href=""http://git-scm.com/book/en/v2/Customizing-Git-Git-Configuration#Formatting-and-Whitespace"" rel=""noreferrer"">read the documentation</a> </p>

<p>Here is a snippet</p>

<blockquote>
  <p><strong>Formatting and Whitespace</strong></p>
  
  <p>Formatting and whitespace issues are some of the more frustrating and
  subtle problems that many developers encounter when collaborating,
  especially cross-platform. It’s very easy for patches or other
  collaborated work to introduce subtle whitespace changes because
  editors silently introduce them, and if your files ever touch a
  Windows system, their line endings might be replaced. Git has a few
  configuration options to help with these issues.</p>

<pre><code>core.autocrlf
</code></pre>
  
  <p>If you’re programming on Windows and working with people who are not
  (or vice-versa), you’ll probably run into line-ending issues at some
  point. This is because Windows uses both a carriage-return character
  and a linefeed character for newlines in its files, whereas Mac and
  Linux systems use only the linefeed character. This is a subtle but
  incredibly annoying fact of cross-platform work; many editors on
  Windows silently replace existing LF-style line endings with CRLF, or
  insert both line-ending characters when the user hits the enter key.</p>
  
  <p>Git can handle this by auto-converting CRLF line endings into LF when
  you add a file to the index, and vice versa when it checks out code
  onto your filesystem. You can turn on this functionality with the
  core.autocrlf setting. If you’re on a Windows machine, set it to true
  – this converts LF endings into CRLF when you check out code:</p>

<pre><code>$ git config --global core.autocrlf true
</code></pre>
  
  <p>If you’re on a Linux or Mac system that uses LF line endings, then you
  don’t want Git to automatically convert them when you check out files;
  however, if a file with CRLF endings accidentally gets introduced,
  then you may want Git to fix it. You can tell Git to convert CRLF to
  LF on commit but not the other way around by setting core.autocrlf to
  input:</p>

<pre><code>$ git config --global core.autocrlf input
</code></pre>
  
  <p>This setup should leave you with CRLF endings in Windows checkouts,
  but LF endings on Mac and Linux systems and in the repository.</p>
  
  <p>If you’re a Windows programmer doing a Windows-only project, then you
  can turn off this functionality, recording the carriage returns in the
  repository by setting the config value to false:</p>

<pre><code>$ git config --global core.autocrlf false
</code></pre>
</blockquote>
"
"449541","How can I selectively merge or pick changes from another branch in Git?","<p>I'm using Git on a new project that has two parallel -- but currently experimental -- development branches:</p>
<ul>
<li><code>master</code>: import of existing codebase plus a few modifications that I'm generally sure of</li>
<li><code>exp1</code>: experimental branch #1</li>
<li><code>exp2</code>: experimental branch #2</li>
</ul>
<p><code>exp1</code> and <code>exp2</code> represent two very different architectural approaches. Until I get further along I have no way of knowing which one (if either) will work. As I make progress in one branch I sometimes have edits that would be useful in the other branch and would like to merge just those.</p>
<p><strong>What is the best way to merge selective changes from one development branch to another while leaving behind everything else?</strong></p>
<p>Approaches I've considered:</p>
<ol>
<li><p><code>git merge --no-commit</code> followed by manual unstaging of a large number of edits that I don't want to make common between the branches.</p>
</li>
<li><p>Manual copying of common files into a temporary directory followed by <code>git checkout</code> to move to the other branch and then more manual copying out of the temporary directory into the working tree.</p>
</li>
<li><p>A variation on the above. Abandon the <code>exp</code> branches for now and use two additional local repositories for experimentation.  This makes the manual copying of files much more straightforward.</p>
</li>
</ol>
<p>All three of these approaches seem tedious and error-prone.  I'm hoping there is a better approach; something akin to a filter path parameter that would make <code>git-merge</code> more selective.</p>
","<git><git-merge><git-cherry-pick><git-patch>","449632","<p>You use the <a href=""https://git-scm.com/docs/git-cherry-pick"" rel=""noreferrer"">cherry-pick</a> command to get individual commits from one branch.</p>
<p>If the change(s) you want are not in individual commits, then use the method shown here to <a href=""http://plasmasturm.org/log/530/"" rel=""noreferrer"">split the commit into individual commits</a>. Roughly speaking, you use <code>git rebase -i</code> to get the original commit to edit, then <code>git reset HEAD^</code> to selectively revert changes, then <code>git commit</code> to commit that bit as a new commit in the history.</p>
<p><a href=""http://web.archive.org/web/20130727101330/http://magazine.redhat.com:80/2008/05/02/shipping-quality-code-with-git/"" rel=""noreferrer"">There is another nice method here</a> in Red Hat Magazine, where they use <code>git add --patch</code> or possibly <code>git add --interactive</code> which allows you to add just parts of a hunk, if you want to split different changes to an individual file (search in that page for &quot;split&quot;).</p>
<p>Having split the changes, you can now cherry-pick just the ones you want.</p>
"
"107701","How can I Remove .DS_Store files from a Git repository?","<p>How can I remove those annoying Mac OS X <code>.DS_Store</code> files from a Git repository?</p>
","<macos><git><gitignore>","107921","<p>Remove existing <code>.DS_Store</code> files from the repository:</p>
<pre><code>find . -name .DS_Store -print0 | xargs -0 git rm -f --ignore-unmatch
</code></pre>
<p>Add this line:</p>
<pre><code>.DS_Store
</code></pre>
<p>to the file <code>.gitignore</code>, which can be found at the top level of your repository (or create the file if it isn't there already). You can do this easily with this command in the top directory:</p>
<pre><code>echo .DS_Store &gt;&gt; .gitignore
</code></pre>
<p>Then commit the file to the repo:</p>
<pre><code>git add .gitignore
git commit -m '.DS_Store banished!'
</code></pre>
"
"12254076","How do I show my global Git configuration?","<p>I'd like to show all configured Git sections.</p>

<p>I only found <code>git config --get core.editor</code>, and I'd like to output everything that's configured globally, not only the configured default editor.</p>
","<git>","12254105","<p>You can use:</p>

<pre class=""lang-sh prettyprint-override""><code>git config --list
</code></pre>

<p>or look at your <code>~/.gitconfig</code> file. The local configuration will be in your repository's <code>.git/config</code> file.</p>

<p>Use:</p>

<pre class=""lang-sh prettyprint-override""><code>git config --list --show-origin
</code></pre>

<p>to see where that setting is defined (global, user, repo, etc...)</p>
"
"11646107","You have not concluded your merge (MERGE_HEAD exists)","<p>I made a branch called 'f' and did a checkout to master. When I tried the <code>git pull</code> command I got this message:</p>

<pre><code>You have not concluded your merge (MERGE_HEAD exists).
Please, commit your changes before you can merge.
</code></pre>

<p>When I try the <code>git status</code>, it gave me the following:</p>

<pre><code>On branch master
# Your branch and 'origin/master' have diverged,
# and have 1 and 13 different commit(s) each, respectively.
#
# Changes to be committed:
#
#   modified:   app/assets/images/backward.png
#   modified:   app/assets/images/forward.png
#   new file:   app/assets/images/index_background.jpg
#   new file:   app/assets/images/loading.gif
#   modified:   app/assets/images/pause.png
#   modified:   app/assets/images/play.png
#   new file:   app/assets/javascripts/jquery-ui-bootstrap.js
#   new file:   app/assets/stylesheets/jquery-ui-bootstrap.css
#   modified:   app/controllers/friends_controller.rb
#   modified:   app/controllers/plays_controller.rb
#   modified:   app/mailers/invite_friends_mailer.rb
#   modified:   app/mailers/send_plays_mailer.rb
#   modified:   app/mailers/shot_chart_mailer.rb
#   modified:   app/views/friends/show_plays.html.erb
#   modified:   app/views/layouts/application.html.erb
#   modified:   app/views/plays/_inbox_table.html.erb
#   modified:   app/views/plays/show.html.erb
#   modified:   app/views/welcome/contact_form.html.erb
#   modified:   app/views/welcome/index.html.erb
#   modified:   log/development.log
#   modified:   log/restclient.log
#   new file:   tmp/cache/assets/C1A/C00/sprockets%2Fb7901e0813446f810e560158a1a97066
#   modified:   tmp/cache/assets/C64/930/sprockets%2F65aa1510292214f4fd1342280d521e4c
#   new file:   tmp/cache/assets/C73/C40/sprockets%2F96912377b93498914dd04bc69fa98585
#   new file:   tmp/cache/assets/CA9/090/sprockets%2Fa71992733a432421e67e03ff1bd441d8
#   new file:   tmp/cache/assets/CCD/7E0/sprockets%2F47125c2ebd0e8b29b6511b7b961152a1
#   modified:   tmp/cache/assets/CD5/DD0/sprockets%2F59d317902de6e0f68689899259caff26
#   modified:   tmp/cache/assets/CE3/080/sprockets%2F5c3b516e854760f14eda2395c4ff2581
#   new file:   tmp/cache/assets/CED/B20/sprockets%2F423772fde44ab6f6f861639ee71444c4
#   new file:   tmp/cache/assets/D0C/E10/sprockets%2F8d1f4b30c6be13017565fe1b697156ce
#   new file:   tmp/cache/assets/D12/290/sprockets%2F93ae21f3cdd5e24444ae4651913fd875
#   new file:   tmp/cache/assets/D13/FC0/sprockets%2F57aad34b9d3c9e225205237dac9b1999
#   new file:   tmp/cache/assets/D1D/DE0/sprockets%2F5840ff4283f6545f472be8e10ce67bb8
#   new file:   tmp/cache/assets/D23/BD0/sprockets%2F439d5dedcc8c54560881edb9f0456819
#   new file:   tmp/cache/assets/D24/570/sprockets%2Fb449db428fc674796e18b7a419924afe
#   new file:   tmp/cache/assets/D28/480/sprockets%2F9aeec798a04544e478806ffe57e66a51
#   new file:   tmp/cache/assets/D3A/ED0/sprockets%2Fcd959cbf710b366c145747eb3c062bb4
#   new file:   tmp/cache/assets/D3C/060/sprockets%2F363ac7c9208d3bb5d7047f11c159d7ce
#   new file:   tmp/cache/assets/D48/D00/sprockets%2Fe23c97b8996e7b5567a3080c285aaccb
#   new file:   tmp/cache/assets/D6A/900/sprockets%2Fa5cece9476b21aa4d5f46911ca96c450
#   new file:   tmp/cache/assets/D6C/510/sprockets%2Fb086a020de3c258cb1c67dfc9c67d546
#   new file:   tmp/cache/assets/D70/F30/sprockets%2Facf9a6348722adf1ee7abbb695603078
#   new file:   tmp/cache/assets/DA3/4A0/sprockets%2F69c26d0a9ca8ce383e20897cefe05aa4
#   new file:   tmp/cache/assets/DA7/2F0/sprockets%2F61da396fb86c5ecd844a2d83ac759b4b
#   new file:   tmp/cache/assets/DB9/C80/sprockets%2F876fbfb9685b2b8ea476fa3c67ae498b
#   new file:   tmp/cache/assets/DBD/7A0/sprockets%2F3640ea84a1dfaf6f91a01d1d6fbe223d
#   new file:   tmp/cache/assets/DC1/8D0/sprockets%2Fe5ee1f1cfba2144ec00b1dcd6773e691
#   new file:   tmp/cache/assets/DCC/E60/sprockets%2Fd6a95f601456c93ff9a1bb70dea3dfc0
#   new file:   tmp/cache/assets/DF1/130/sprockets%2Fcda4825bb42c91e2d1f1ea7b2b958bda
#   new file:   tmp/cache/assets/E23/DE0/sprockets%2Fb1acc25c28cd1fabafbec99d169163d3
#   new file:   tmp/cache/assets/E23/FD0/sprockets%2Fea3dbcd1f341008ef8be67b1ccc5a9c5
#   modified:   tmp/cache/assets/E4E/AD0/sprockets%2Fb930f45cfe7c6a8d0efcada3013cc4bc
#   new file:   tmp/cache/assets/E63/7D0/sprockets%2F77de495a665c3ebcb47befecd07baae6
#   modified:   tmp/pids/server.pid
#
# Untracked files:
#   (use ""git add &lt;file&gt;..."" to include in what will be committed)
#
#   Coachbase/
#   log/development.log.orig
#   log/restclient.log.orig
</code></pre>

<p>What should I do?</p>
","<git>","11647899","<p>The problem is your previous pull failed to merge automatically and went to conflict state. And the conflict wasn't resolved properly before the next pull.</p>
<ol>
<li><p>Undo the merge and pull again.</p>
<p>To undo a merge:</p>
<p><code>git merge --abort</code>  [Since git version 1.7.4]</p>
<p><code>git reset --merge</code>  [prior git versions]</p>
</li>
<li><p>Resolve the conflict.</p>
</li>
<li><p><strong>Don't forget to add and commit the merge.</strong></p>
</li>
<li><p><code>git pull</code> now should work fine.</p>
</li>
</ol>
"
"11451535",".gitignore is ignored by Git","<p>My <code>.gitignore</code> file seems to be being ignored by Git - could the <code>.gitignore</code> file be corrupt? Which file format, locale or culture does Git expect?</p>

<p>My <code>.gitignore</code>:</p>

<pre><code># This is a comment
debug.log
nbproject/
</code></pre>

<p>Output from <code>git status</code>:</p>

<pre><code># On branch master
# Your branch is ahead of 'origin/master' by 1 commit.
#
# Untracked files:
#   (use ""git add &lt;file&gt;..."" to include in what will be committed)
#
#       debug.log
#       nbproject/
nothing added to commit but untracked files present (use ""git add"" to track)
</code></pre>

<p>I would like <code>debug.log</code> and <code>nbproject/</code> not to appear in the untracked files list.</p>

<p>Where should I start looking to fix this?</p>
","<git><gitignore>","11451916","<p>Fixed. OK, I created the .gitignore file in Notepad on Windows and it wasn't working. When I viewed the .gitignore file on Linux it looked like organised gibberish - perhaps Notepad had written out Unicode rather than ASCII or whatever 8-bit is.</p>

<p>So I rewrote the file on my Linux box, and when I pulled it back into Windows it works fine! Hurrah!</p>
"
